id	sido	sigungu	dong	street	mainNum	subNum	building	buildingDetail
28104	서울특별시	중랑구	면목동	면목로30길	19	30		
28105	서울특별시	중랑구	면목동	면목로28길	27	0	동서울연립	
28106	서울특별시	중랑구	면목동	면목로27길	77	9		
28107	서울특별시	중랑구	면목동	면목로24길	17	1		
28108	서울특별시	중랑구	망우동	망우로91길	40	5		
28109	서울특별시	중랑구	망우동	망우로77길	19	11		
28110	서울특별시	중랑구	망우동	망우로73길	71	5		
28111	서울특별시	중랑구	망우동	망우로72가길	4	0		
28112	서울특별시	중랑구	망우동	망우로68길	92	3		
28113	서울특별시	중랑구	망우동	망우로67가길	3	0		
28114	서울특별시	중랑구	면목동	면목로78길	12	16		
28115	서울특별시	중랑구	면목동	면목로76길	72	0		
28116	서울특별시	중랑구	면목동	면목로73길	41	0	대한익스프레스	
28117	서울특별시	중랑구	면목동	면목로73길	20	12	탑클래스	
28118	서울특별시	중랑구	면목동	면목로69길	42	8		
28119	서울특별시	중랑구	면목동	면목로65길	34	0		
28120	서울특별시	중랑구	면목동	면목로63길	53	0		
28121	서울특별시	중랑구	면목동	면목로60길	17	7		
28122	서울특별시	중랑구	면목동	봉우재로26길	36	0	우정아파트	
28123	서울특별시	중랑구	면목동	봉우재로20가길	25	3		
28124	서울특별시	중랑구	면목동	봉우재로14길	2	10		
28125	서울특별시	중랑구	면목동	봉우재로13길	12	0		
28126	서울특별시	중랑구	면목동	면목천로23길	34	6		
28127	서울특별시	중랑구	상봉동	동일로110길	20	0	미하우스	
28128	서울특별시	중랑구	면목동	동일로109길	28	13		
28129	서울특별시	중랑구	면목동	동일로101길	78	11		
28130	서울특별시	중랑구	면목동	답십리로83길	9	1		
28131	서울특별시	중랑구	면목동	답십리로81길	15	1		
28132	서울특별시	중랑구	면목동	답십리로77길	76	18		
28133	서울특별시	중랑구	면목동	답십리로77가길	20	3		
28134	서울특별시	중랑구	면목동	답십리로77가길	19	0		
28135	서울특별시	중랑구	묵동	공릉로4길	4	7	황금빌라트	
28136	서울특별시	중랑구	묵동	공릉로2길	50	6	서원맨션	
28137	서울특별시	중랑구	묵동	공릉로2길	8	7	 	 
28138	서울특별시	중랑구	묵동	공릉로14길	42	0	서림캐슬	 
28139	서울특별시	중랑구	묵동	공릉로14길	28	0		
28140	서울특별시	중랑구	묵동	공릉로12나길	8	18		
28141	서울특별시	중랑구	중화동	봉화산로15길	25	0	우승정원빌리지	B동
28142	서울특별시	중랑구	망우동	봉우재로71길	41	10		
28143	서울특별시	중랑구	망우동	봉우재로70길	15	4		
28144	서울특별시	중랑구	망우동	봉우재로64길	67	0	선경하이빌	
28145	서울특별시	중랑구	망우동	봉우재로58길	16	12		
28146	서울특별시	중랑구	망우동	봉우재로57길	58	34		
28147	서울특별시	중랑구	망우동	봉우재로55길	16	0		
28148	서울특별시	중랑구	상봉동	봉우재로43길	25	4		
28149	서울특별시	중랑구	상봉동	봉우재로37가길	3	6		
28150	서울특별시	중랑구	면목동	봉우재로32길	64	4		
28151	서울특별시	중랑구	중화동	봉화산로3길	25	8		
28152	서울특별시	중랑구	상봉동	봉화산로30길	108	0	임창빌라	라동
28153	서울특별시	중랑구	중화동	봉화산로30길	5	5		
28154	서울특별시	중랑구	면목동	사가정로45길	68	1		
28155	서울특별시	중랑구	면목동	사가정로42길	33	0	강원카센타	
28156	서울특별시	중랑구	면목동	사가정로29길	8	0		
28157	서울특별시	중랑구	신내동	봉화산로56길	99	9		
28158	서울특별시	중랑구	중화동	봉화산로4길	64	5		
28159	서울특별시	중랑구	중화동	봉화산로4길	48	0		
28160	서울특별시	중랑구	묵동	봉화산로3길	222	0		
28161	서울특별시	중랑구	중화동	봉화산로3길	56	10		
28162	서울특별시	중랑구	면목동	상봉로1길	18	11		
28163	서울특별시	중랑구	면목동	상봉로17길	17	0		
28164	서울특별시	중랑구	면목동	상봉로15나길	32	0		
28165	서울특별시	중랑구	망우동	상봉로14길	32	0		
28166	서울특별시	중랑구	면목동	상봉로11길	5	4		
28167	서울특별시	중랑구	면목동	사가정로54길	46	0		
28168	서울특별시	중랑구	중화동	중랑천로18길	6	0		
28169	서울특별시	중랑구	중화동	중랑천로17나길	11	8		
28170	서울특별시	중랑구	상봉동	중랑천로12길	45	0	지앤지타운	
28171	서울특별시	중랑구	상봉동	중랑천로12길	22	6		
28172	서울특별시	중랑구	상봉동	중랑천로10길	39	9		
28173	서울특별시	중랑구	묵동	중랑역로47길	22	11	 	 
28174	서울특별시	중랑구	묵동	중랑역로47길	17	10		
28175	서울특별시	중랑구	중화동	중랑역로3나길	46	11		
28176	서울특별시	중랑구	중화동	중랑역로3나길	43	0		
28177	서울특별시	중랑구	중화동	중랑역로3가길	19	0	새롬힐링	
28178	서울특별시	중랑구	면목동	봉우재로36길	4	0		
28179	서울특별시	중랑구	면목동	봉우재로32길	52	0		
28180	서울특별시	중랑구	중화동	봉화산로3길	25	5		
28181	서울특별시	중랑구	중화동	봉화산로3길	14	0	대호목욕탕	 
28182	서울특별시	중랑구	상봉동	봉화산로30길	103	11		
28183	서울특별시	중랑구	중화동	봉화산로2길	65	2		
28184	서울특별시	중랑구	중화동	봉화산로27다길	9	4		
28185	서울특별시	중랑구	중화동	봉화산로26길	44	12	중화아트빌	
28186	서울특별시	중랑구	중화동	봉화산로24길	23	0		
28187	서울특별시	중랑구	중화동	봉화산로1길	26	0		
28188	서울특별시	중랑구	중화동	봉화산로10길	7	0		
28189	서울특별시	중랑구	망우동	봉우재로71길	33	0		
28190	서울특별시	중랑구	망우동	봉우재로70길	101	0		
28191	서울특별시	중랑구	망우동	봉우재로69길	15	0	경수빌라	
28192	서울특별시	중랑구	면목동	상봉로15나길	24	1		
28193	서울특별시	중랑구	면목동	상봉로15나길	15	0		
28194	서울특별시	중랑구	망우동	상봉로14길	19	0		
28195	서울특별시	중랑구	면목동	사가정로71길	54	0		
28196	서울특별시	중랑구	면목동	사가정로54길	22	0	성민교회	
28197	서울특별시	중랑구	면목동	사가정로50길	13	0		
28198	서울특별시	중랑구	면목동	사가정로46길	37	35		
28199	서울특별시	중랑구	면목동	사가정로45길	29	0		
28200	서울특별시	중랑구	면목동	사가정로41길	45	0	면목3치안센터	
28201	서울특별시	중랑구	중화동	봉화산로3길	48	0		
28202	서울특별시	중랑구	중화동	봉화산로33길	33	6	중화파크빌	
28203	서울특별시	중랑구	상봉동	봉화산로30길	59	0	세리부다세대주택	에이동
28204	서울특별시	중랑구	중화동	봉화산로2길	34	5	대광맨션	B동
28205	서울특별시	중랑구	신내동	신내역로3길	56	0	 	주건축물제2동
28206	서울특별시	중랑구	신내동	신내역로1가길	19	0	 	 
28207	서울특별시	중랑구	상봉동	면목로92길	34	0		
28208	서울특별시	중랑구	상봉동	면목로91길	6	18	金塘Ⅱ 오피스텔	
28209	서울특별시	중랑구	상봉동	면목로85길	11	0		
28210	서울특별시	중랑구	면목동	면목로80길	24	0		
28211	서울특별시	중랑구	면목동	면목로78길	40	8		
28212	서울특별시	중랑구	면목동	면목로74길	34	0		
28213	서울특별시	중랑구	면목동	면목로57길	12	0	영우오렌지하우스	
28214	서울특별시	중랑구	면목동	면목로56길	44	0	동부꿈나무미술학원	
28215	서울특별시	중랑구	면목동	면목로56가길	21	0	한터어린이집	
28216	서울특별시	중랑구	면목동	면목로55길	72	0		
28217	서울특별시	중랑구	면목동	면목로55길	13	6		
28218	서울특별시	중랑구	면목동	면목로54길	37	0		
28219	서울특별시	중랑구	면목동	면목로54길	21	0		
28220	서울특별시	중랑구	중화동	동일로136나길	25	0	중화동다세대주택	
28221	서울특별시	중랑구	중화동	동일로130길	52	0	건형빌딩	
28222	서울특별시	중랑구	상봉동	동일로126나길	23	0		
28223	서울특별시	중랑구	중화동	동일로126길	13	4		
28224	서울특별시	중랑구	중화동	동일로123길	104	18		
28225	서울특별시	중랑구	중화동	동일로123길	16	0		
28226	서울특별시	중랑구	상봉동	동일로120길	59	36		
28227	서울특별시	중랑구	상봉동	동일로114길	6	3		
28228	서울특별시	중랑구	면목동	동일로109길	62	20		
28229	서울특별시	중랑구	면목동	동일로102길	13	0	제니스빌8차	 
28230	서울특별시	중랑구	면목동	동일로100길	47	3		
28231	서울특별시	중랑구	묵동	동일로146길	55	0		
28232	서울특별시	중랑구	묵동	동일로143길	76	0		
28233	서울특별시	중랑구	중화동	동일로140길	19	27		
28234	서울특별시	중랑구	면목동	사가정로39길	11	0	영명슈퍼	
28235	서울특별시	중랑구	면목동	사가정로37길	61	0		
28236	서울특별시	중랑구	중화동	봉화산로7길	7	6		
28237	서울특별시	중랑구	신내동	봉화산로54길	32	0		
28238	서울특별시	중랑구	중화동	봉화산로4길	10	0		
28239	서울특별시	중랑구	상봉동	봉화산로48길	62	0	건영아파트	상가동
28240	서울특별시	중랑구	묵동	봉화산로3길	145	0		
28241	서울특별시	중랑구	면목동	상봉로1길	43	4		
28242	서울특별시	중랑구	망우동	상봉로18길	28	0		
28243	서울특별시	중랑구	망우동	상봉로16길	9	9		
28244	서울특별시	중랑구	망우동	용마산로96나길	3	0		
28245	서울특별시	중랑구	망우동	용마산로96길	55	36		
28246	서울특별시	중랑구	망우동	용마산로96길	21	20		
28247	서울특별시	중랑구	망우동	용마산로96길	21	3		
28248	서울특별시	중랑구	면목동	용마산로94길	84	0		
28249	서울특별시	중랑구	면목동	용마산로94길	55	22		
28250	서울특별시	중랑구	면목동	용마산로94길	31	11		
28251	서울특별시	중랑구	면목동	용마산로94길	27	32		
28252	서울특별시	중랑구	면목동	용마산로94길	9	16	면목동다세대주택	
28253	서울특별시	중랑구	면목동	용마산로93길	29	0		
28254	서울특별시	중랑구	면목동	용마산로86길	9	0	장미슈퍼	
28255	서울특별시	중랑구	면목동	용마산로81길	32	0		
28256	서울특별시	중랑구	면목동	용마산로79길	9	0		
28257	서울특별시	중랑구	면목동	용마산로94길	21	16		
28258	서울특별시	중랑구	상봉동	상봉중앙로6나길	15	5		
28259	서울특별시	중랑구	상봉동	상봉중앙로6가길	1	0		
28260	서울특별시	중랑구	중화동	상봉중앙로5길	31	0	도원아트빌	
28261	서울특별시	중랑구	상봉동	상봉중앙로5길	20	0	 	 
28262	서울특별시	중랑구	상봉동	상봉중앙로1길	26	0		
28263	서울특별시	중랑구	면목동	상봉로5길	6	9		
28264	서울특별시	중랑구	망우동	상봉로26길	16	0		
28265	서울특별시	중랑구	상봉동	상봉로25가길	15	0		
28266	서울특별시	중랑구	면목동	용마산로45길	24	0		
28267	서울특별시	중랑구	신내동	용마산로139나길	57	3		
28268	서울특별시	중랑구	망우동	용마산로136길	62	0		
28269	서울특별시	중랑구	신내동	용마산로129길	13	0		
28270	서울특별시	중랑구	망우동	용마산로120길	4	1		
28271	서울특별시	중랑구	망우동	용마산로118길	133	0		
28272	서울특별시	중랑구	신내동	용마산로117가길	12	0	진산하이츠빌라	
28273	서울특별시	중랑구	망우동	용마산로115가길	40	0		
28274	서울특별시	중랑구	망우동	용마산로112나길	22	0		
28275	서울특별시	중랑구	망우동	용마산로105길	18	7		
28276	서울특별시	중랑구	망우동	용마산로100길	39	7		
28277	서울특별시	중랑구	망우동	용마산로100길	33	6		
28278	서울특별시	중랑구	망우동	용마공원로4길	7	0		
28279	서울특별시	중랑구	망우동	용마공원로10길	11	0		
28280	서울특별시	중랑구	망우동	양원역로	12	0		
28281	서울특별시	중랑구	신내동	신내로	128	0	동성아파트	
28282	서울특별시	중랑구	묵동	숙선옹주로	76	0	대한예수교장로회대명교회	
28283	서울특별시	중랑구	상봉동	상봉중앙로	3	0		
28284	서울특별시	중랑구	면목동	상봉로	27	0	면목순찰지구대	
28285	서울특별시	중랑구	중화동	봉화산로	98	0		
28286	서울특별시	중랑구	중화동	봉화산로	35	0		
28287	서울특별시	중랑구	상봉동	봉우재로	173	0		
28288	서울특별시	중랑구	중화동	중랑역로	111	0		
28289	서울특별시	중랑구	중화동	중랑역로	58	5	 	 
28290	서울특별시	중랑구	중화동	중랑역로	8	0		
28291	서울특별시	중랑구	망우동	용마공원로	29	5		
28292	서울특별시	중랑구	망우동	양원역로	50	0	송곡고등학교	
28293	서울특별시	중랑구	망우동	양원역로	10	1		
28294	서울특별시	중랑구	묵동	동일로149나길	13	0		
28295	서울특별시	중랑구	묵동	동일로149가길	12	0		
28296	서울특별시	중랑구	면목동	망우로30길	46	15		
28297	서울특별시	중랑구	면목동	동일로99길	35	0		
28298	서울특별시	중랑구	면목동	동일로96길	30	3		
28299	서울특별시	중랑구	면목동	동일로95길	42	9		
28300	서울특별시	중랑구	면목동	동일로92길	39	19		
28301	서울특별시	중랑구	묵동	동일로172길	48	10		
28302	서울특별시	중랑구	묵동	동일로169가길	25	0		
28303	서울특별시	중랑구	묵동	동일로169가길	8	0	새울센스빌	
28304	서울특별시	중랑구	묵동	동일로163길	12	9		
28305	서울특별시	중랑구	묵동	동일로159길	13	0		
28306	서울특별시	중랑구	묵동	동일로157나길	8	12		
28307	서울특별시	중랑구	묵동	동일로157가길	15	0	묵동쉐르빌	
28308	서울특별시	중랑구	면목동	동일로96나길	17	0	제이엔빌라	
28309	서울특별시	중랑구	면목동	동일로95나길	12	36		
28310	서울특별시	중랑구	면목동	동일로95나길	9	0		
28311	서울특별시	중랑구	중화동	중랑천로30길	46	0		
28312	서울특별시	중랑구	중화동	중랑천로24길	15	0		
28313	서울특별시	중랑구	중화동	중랑천로24길	6	0	브라운하우스	B동
28314	서울특별시	중랑구	중화동	중랑천로17길	17	0		
28315	서울특별시	중랑구	중화동	중랑천로17길	11	10		
28316	서울특별시	중랑구	상봉동	중랑천로12길	4	0	지앤지홈타운	A동
28317	서울특별시	중랑구	면목동	중랑천로10길	10	3	새계로교회	
28318	서울특별시	중랑구	묵동	중랑역로47길	4	12		
28319	서울특별시	중랑구	묵동	중랑역로43길	22	0	토토하우스	 
28320	서울특별시	중랑구	중화동	중랑역로3나길	29	0		
28321	서울특별시	중랑구	망우동	용마산로112길	84	0	삼성아트빌라	
28322	서울특별시	중랑구	망우동	용마산로112길	69	0	대승빌라	
28323	서울특별시	중랑구	망우동	용마산로105길	15	0		
28324	서울특별시	중랑구	망우동	용마산로102길	37	5		
28325	서울특별시	중랑구	망우동	용마산로100길	8	12		
28326	서울특별시	중랑구	망우동	용마공원로3길	24	9		
28327	서울특별시	중랑구	망우동	용마공원로10가길	11	0	부흥해피빌	
28328	서울특별시	중랑구	망우동	양원역로8길	26	0		
28329	서울특별시	중랑구	상봉동	신내로7나길	24	0	건영2차아파트	
28330	서울특별시	중랑구	묵동	신내로23길	21	0		
28331	서울특별시	중랑구	면목동	용마산로52길	18	0		
28332	서울특별시	중랑구	묵동	숙선옹주로	18	12	JCUBE 제이큐브	 
28333	서울특별시	중랑구	중화동	봉화산로	79	9		
28334	서울특별시	중랑구	중화동	봉화산로	25	0		
28335	서울특별시	중랑구	상봉동	봉우재로	159	8		
28336	서울특별시	중랑구	망우동	용마공원로	51	0	건양스위트홈	 
28337	서울특별시	중랑구	망우동	용마공원로	14	0		
28338	서울특별시	중랑구	망우동	양원역로	25	9	대영빌라트	
28339	서울특별시	중랑구	묵동	숙선옹주로	113	0		
28340	서울특별시	중랑구	묵동	숙선옹주로	9	3		
28341	서울특별시	중랑구	면목동	상봉로	89	0	진현빌딩	
28342	서울특별시	중랑구	신내동	봉화산로	233	9	남양아트빌	제1동
28343	서울특별시	중랑구	상봉동	봉화산로	123	0	신내테크노타운	
28344	서울특별시	중랑구	중화동	봉화산로	77	0	범용카센터	
28345	서울특별시	중랑구	묵동	동일로157길	50	0		
28346	서울특별시	중랑구	상봉동	상봉로23길	36	0		
28347	서울특별시	중랑구	망우동	용마산로100길	43	7	 	 
28348	서울특별시	중랑구	신내동	용마산로129나길	101	0	라이프미성아파트	
28349	서울특별시	중랑구	망우동	용마산로120길	37	7		
28350	서울특별시	중랑구	망우동	용마산로118길	55	0	금란교회제2교육관	
28351	서울특별시	중랑구	망우동	용마산로115길	77	14		
28352	서울특별시	중랑구	망우동	용마산로114길	32	7	 	 
28353	서울특별시	중랑구	망우동	용마산로114길	19	0		
28354	서울특별시	중랑구	망우동	용마산로112가길	13	7		
28355	서울특별시	중랑구	망우동	용마산로111길	27	0	소망교회	
28356	서울특별시	중랑구	망우동	용마산로100길	76	0	골든아트빌	 
28357	서울특별시	중랑구	망우동	용마산로100길	74	21		
28358	서울특별시	중랑구	망우동	용마공원로5길	16	0	열린교회	
28359	서울특별시	중랑구	망우동	용마공원로2길	41	3		
28360	서울특별시	중랑구	망우동	용마공원로2길	31	8		
28361	서울특별시	중랑구	면목동	겸재로23가길	3	0		
28362	서울특별시	중랑구	면목동	겸재로15길	41	4		
28363	서울특별시	중랑구	면목동	겸재로10길	3	0		
28364	서울특별시	중랑구	면목동	겸재로10가길	15	0		
28365	서울특별시	중랑구	묵동	중랑천로	266	0		
28366	서울특별시	중랑구	중화동	중랑천로	146	14		
28367	서울특별시	중랑구	면목동	중랑천로	59	11	도원아트빌	
28368	서울특별시	중랑구	묵동	중랑역로	243	4		
28369	서울특별시	중랑구	묵동	중랑역로	175	4		
28370	서울특별시	중랑구	망우동	겸재로61가길	9	7		
28371	서울특별시	중랑구	망우동	겸재로61가길	3	6		
28372	서울특별시	중랑구	면목동	겸재로50나길	41	0		
28373	서울특별시	중랑구	면목동	겸재로50나길	27	0		
28374	서울특별시	중랑구	면목동	겸재로50가길	17	3		
28375	서울특별시	중랑구	면목동	면목로35길	31	0		
28376	서울특별시	중랑구	면목동	면목로33길	44	7		
28377	서울특별시	중랑구	면목동	면목로30길	41	0		
28378	서울특별시	중랑구	면목동	면목로29길	37	0	대한예수교장로회동서울중앙교회	
28379	서울특별시	중랑구	면목동	면목로27나길	60	0	한국일보	
28380	서울특별시	중랑구	면목동	면목로27가길	23	0	김준빌딩	
28381	서울특별시	중랑구	면목동	면목로21길	25	5		
28382	서울특별시	중랑구	망우동	망우로74가길	16	7		
28383	서울특별시	중랑구	망우동	망우로74가길	14	3		
28384	서울특별시	중랑구	망우동	망우로72길	55	8		
28385	서울특별시	중랑구	망우동	망우로70길	45	0		
28386	서울특별시	중랑구	망우동	망우로67길	22	0		
28387	서울특별시	중랑구	신내동	망우로65나길	15	0		
28388	서울특별시	중랑구	망우동	망우로62길	20	0		
28389	서울특별시	중랑구	면목동	면목천로6길	21	15		
28390	서울특별시	중랑구	면목동	면목천로6길	17	10		
28391	서울특별시	중랑구	상봉동	면목로96길	29	0		
28392	서울특별시	중랑구	상봉동	면목로92길	34	0		
28393	서울특별시	중랑구	상봉동	면목로90길	8	6		
28394	서울특별시	중랑구	망우동	용마산로102길	6	5		
28395	서울특별시	중랑구	망우동	용마공원로9길	5	0		
28396	서울특별시	중랑구	망우동	용마공원로3길	16	0		
28397	서울특별시	중랑구	망우동	용마공원로3길	12	0		
28398	서울특별시	중랑구	망우동	양원역로16길	103	76		
28399	서울특별시	중랑구	묵동	신내로21길	16	0	신내두산대림아파트	515동
28400	서울특별시	중랑구	면목동	용마산로52길	6	3		
28401	서울특별시	중랑구	면목동	용마산로51길	52	0		
28402	서울특별시	중랑구	중화동	중랑천로	114	0		
28403	서울특별시	중랑구	면목동	중랑천로	20	0	면목한신아파트	경비실
28404	서울특별시	중랑구	묵동	중랑역로	209	10	참하우스토리	
28405	서울특별시	중랑구	면목동	겸재로54길	22	4		
28406	서울특별시	중랑구	면목동	겸재로50나길	102	4		
28407	서울특별시	중랑구	면목동	겸재로50길	28	7		
28408	서울특별시	중랑구	면목동	겸재로48길	28	0		
28409	서울특별시	중랑구	면목동	겸재로3길	42	0		
28410	서울특별시	중랑구	면목동	겸재로30가길	4	0		
28411	서울특별시	중랑구	면목동	겸재로27길	19	0	자연인아파트	101동
28412	서울특별시	중랑구	면목동	겸재로23길	18	0		
28413	서울특별시	중랑구	면목동	겸재로10길	33	0	진주하이츠	
28414	서울특별시	중랑구	묵동	중랑천로	332	0	묵동한국아파트	상가동
28415	서울특별시	중랑구	중화동	중랑천로	194	5		
28416	서울특별시	중랑구	면목동	동일로95나길	20	0		
28417	서울특별시	중랑구	면목동	동일로95나길	13	0		
28418	서울특별시	중랑구	면목동	동일로95가길	16	4		
28419	서울특별시	중랑구	면목동	동일로91길	6	20	로얄팰리스	
28420	서울특별시	중랑구	묵동	동일로169길	15	8		
28421	서울특별시	중랑구	묵동	동일로163길	36	0		
28422	서울특별시	중랑구	묵동	동일로157다길	19	4		
28423	서울특별시	중랑구	묵동	동일로157길	19	15		
28424	서울특별시	중랑구	묵동	동일로156길	47	6		
28425	서울특별시	중랑구	묵동	동일로154길	33	4	성은아무르	
28426	서울특별시	중랑구	묵동	동일로152길	18	14		
28427	서울특별시	중랑구	묵동	동일로151길	19	9		
28428	서울특별시	중랑구	묵동	동일로151길	6	0		
28429	서울특별시	중랑구	묵동	동일로149길	41	0		
28430	서울특별시	중랑구	면목동	면목로42길	35	0		
28431	서울특별시	중랑구	면목동	면목로39길	59	0		
28432	서울특별시	중랑구	면목동	면목로38길	20	4		
28433	서울특별시	중랑구	면목동	면목로37길	5	0	중하빌딩	주차타워
28434	서울특별시	중랑구	면목동	면목로56길	68	0		
28435	서울특별시	중랑구	면목동	면목로56길	20	3		
28436	서울특별시	중랑구	면목동	면목로56길	13	7		
28437	서울특별시	중랑구	면목동	면목로55길	38	6		
28438	서울특별시	중랑구	면목동	면목로54길	81	0		
28439	서울특별시	중랑구	면목동	면목로53길	32	0	녹색병원(주차장)	
28440	서울특별시	중랑구	면목동	면목로49길	21	0		
28441	서울특별시	중랑구	면목동	면목로47길	35	0	성준럭스빌2	 
28442	서울특별시	중랑구	면목동	면목로45길	27	3		
28443	서울특별시	중랑구	면목동	면목로44마길	47	0		
28444	서울특별시	중랑구	면목동	사가정로49길	13	14		
28445	서울특별시	중랑구	면목동	사가정로46길	21	29	춘당	
28446	서울특별시	중랑구	면목동	사가정로43길	54	3		
28447	서울특별시	중랑구	묵동	중랑역로	228	1		
28448	서울특별시	중랑구	신내동	망우로65길	26	12	힐탑빌라	
28449	서울특별시	중랑구	상봉동	망우로55길	59	5		
28450	서울특별시	중랑구	상봉동	망우로38길	14	0		
28451	서울특별시	중랑구	면목동	면목로35길	50	10		
28452	서울특별시	중랑구	면목동	면목로84나길	17	5		
28453	서울특별시	중랑구	상봉동	봉우재로33길	22	10		
28454	서울특별시	중랑구	중화동	봉화산로3길	41	0		
28455	서울특별시	중랑구	중화동	봉화산로33길	19	0		
28456	서울특별시	중랑구	면목동	사가정로60길	30	0		
28457	서울특별시	중랑구	면목동	사가정로51길	35	0		
28458	서울특별시	중랑구	면목동	사가정로46나길	5	0		
28459	서울특별시	중랑구	면목동	사가정로46가길	30	0		
28460	서울특별시	중랑구	면목동	사가정로46가길	18	0		
28461	서울특별시	중랑구	면목동	사가정로42길	91	0		
28462	서울특별시	중랑구	면목동	사가정로31길	60	8		
28463	서울특별시	중랑구	면목동	사가정로31길	50	0		
28464	서울특별시	중랑구	신내동	봉화산로56길	123	0	중앙하이츠아파트	경비실
28465	서울특별시	중랑구	면목동	동일로95가길	13	0		
28466	서울특별시	중랑구	면목동	동일로95가길	9	0		
28467	서울특별시	중랑구	면목동	동일로91길	6	4		
28468	서울특별시	중랑구	묵동	동일로169길	15	4		
28469	서울특별시	중랑구	묵동	동일로163길	33	5		
28470	서울특별시	중랑구	면목동	면목로44나길	40	0		
28471	서울특별시	중랑구	면목동	면목로44길	13	4		
28472	서울특별시	중랑구	면목동	면목로43길	7	0		
28473	서울특별시	중랑구	면목동	면목로40길	29	0	 	 
28474	서울특별시	중랑구	면목동	면목로38나길	11	4		
28475	서울특별시	중랑구	면목동	면목로37길	41	14		
28476	서울특별시	중랑구	면목동	면목로56나길	18	0		
28477	서울특별시	중랑구	면목동	면목로56길	32	0		
28478	서울특별시	중랑구	면목동	면목로55길	56	9		
28479	서울특별시	중랑구	면목동	면목로55가길	19	0		
28480	서울특별시	중랑구	면목동	면목로54길	12	5		
28481	서울특별시	중랑구	면목동	면목로49길	48	1		
28482	서울특별시	중랑구	면목동	면목로48길	25	6		
28483	서울특별시	중랑구	면목동	봉우재로28길	18	0	세모하이츠아파트	A동
28484	서울특별시	중랑구	상봉동	봉우재로19길	49	3		
28485	서울특별시	중랑구	면목동	면목천로6길	51	3		
28486	서울특별시	중랑구	면목동	면목천로6길	43	4		
28487	서울특별시	중랑구	면목동	면목천로19길	38	0		
28488	서울특별시	중랑구	면목동	면목천로19길	25	3		
28489	서울특별시	중랑구	상봉동	면목로92다길	18	4		
28490	서울특별시	중랑구	상봉동	면목로91길	22	7		
28491	서울특별시	중랑구	상봉동	면목로91길	19	7		
28492	서울특별시	중랑구	상봉동	면목로85길	20	0	제이원빌라	
28493	서울특별시	중랑구	면목동	면목로84가길	23	0		
28494	서울특별시	중랑구	면목동	면목로78길	58	0		
28495	서울특별시	중랑구	면목동	면목로76길	11	0		
28496	서울특별시	중랑구	면목동	면목로72길	49	0	대명이튼캐슬	A동
28497	서울특별시	중랑구	중화동	동일로121가길	12	5		
28498	서울특별시	중랑구	상봉동	동일로114길	30	6		
28499	서울특별시	중랑구	면목동	동일로109길	72	9		
28500	서울특별시	중랑구	면목동	동일로104길	6	5		
28501	서울특별시	중랑구	면목동	동일로102길	48	2		
28502	서울특별시	중랑구	면목동	동일로101길	5	4		
28503	서울특별시	중랑구	묵동	동일로146길	29	6		
28504	서울특별시	중랑구	중화동	동일로144가길	28	17		
28505	서울특별시	중랑구	중화동	동일로140길	99	0	힐 하우스	
28506	서울특별시	중랑구	면목동	봉우재로2길	17	0	알뜰미니슈퍼	 
28507	서울특별시	중랑구	망우동	상봉로16길	36	3		
28508	서울특별시	중랑구	면목동	상봉로15나길	13	3		
28509	서울특별시	중랑구	면목동	상봉로15길	57	0		
28510	서울특별시	중랑구	망우동	상봉로12길	44	0		
28511	서울특별시	중랑구	망우동	상봉로12길	37	0		
28512	서울특별시	중랑구	면목동	사가정로53길	47	0		
28513	서울특별시	중랑구	면목동	사가정로50길	5	10	동부교회	
28514	서울특별시	중랑구	면목동	사가정로46길	37	23		
28515	서울특별시	중랑구	면목동	사가정로46길	37	6		
28516	서울특별시	중랑구	면목동	사가정로45길	25	0		
28517	서울특별시	중랑구	면목동	사가정로45길	13	0		
28518	서울특별시	중랑구	면목동	사가정로41길	10	0		
28519	서울특별시	중랑구	중화동	봉화산로8길	16	0		
28520	서울특별시	중랑구	망우동	용마산로99길	4	14		
28521	서울특별시	중랑구	망우동	용마산로96길	61	70		
28522	서울특별시	중랑구	면목동	용마산로96길	32	0		
28523	서울특별시	중랑구	망우동	용마산로96길	27	14	 	 
28524	서울특별시	중랑구	면목동	용마산로94길	64	58	33번지복지주택	가동
28525	서울특별시	중랑구	면목동	용마산로94길	37	14		
28526	서울특별시	중랑구	면목동	용마산로94길	36	5		
28527	서울특별시	중랑구	면목동	용마산로94길	15	10		
28528	서울특별시	중랑구	면목동	용마산로93길	41	6		
28529	서울특별시	중랑구	면목동	용마산로86길	21	36		
28530	서울특별시	중랑구	면목동	용마산로81길	61	0	부영펠리스	
28531	서울특별시	중랑구	면목동	용마산로79길	27	8		
28532	서울특별시	중랑구	면목동	용마산로70길	54	38		
28533	서울특별시	중랑구	면목동	용마산로62길	40	18		
28534	서울특별시	중랑구	중화동	중랑천로17가길	5	0		
28535	서울특별시	중랑구	중화동	중랑천로15길	40	0		
28536	서울특별시	중랑구	면목동	중랑천로10길	84	7		
28537	서울특별시	중랑구	중화동	중랑역로9길	4	0		
28538	서울특별시	중랑구	중화동	중랑역로3다길	39	0		
28539	서울특별시	중랑구	중화동	중랑역로3다길	20	1		
28540	서울특별시	중랑구	면목동	면목로80길	21	0		
28541	서울특별시	중랑구	면목동	면목로78길	26	6		
