id,sido,sigungu,dong,street,mainNum,subNum,building,buildingDetail
1,서울특별시,종로구,명륜2가,성균관로,17,0,,
2,서울특별시,종로구,명륜1가,성균관로,38,12,,
3,서울특별시,종로구,와룡동,율곡로,99,0,창덕궁,
4,서울특별시,종로구,행촌동,통일로12길,80,0,,
5,서울특별시,종로구,행촌동,통일로12길,30,25,,
6,서울특별시,종로구,충신동,충신4길,17,14,,
7,서울특별시,종로구,행촌동,통일로12길,74,2,,
8,서울특별시,종로구,행촌동,통일로12길,24,16,,
9,서울특별시,종로구,충신동,충신4나길,19,2,,
10,서울특별시,종로구,평창동,평창10길,7,13,,
11,서울특별시,종로구,충신동,충신4길,1,0,,
12,서울특별시,종로구,평창동,평창11길,33,0,,
13,서울특별시,종로구,평창동,평창10길,7,7,,
14,서울특별시,종로구,행촌동,통일로12길,16,17,,
15,서울특별시,종로구,무악동,통일로12가길,8,2,,
16,서울특별시,종로구,평창동,평창11길,19,3,요진쉐레이빌라,8동
17,서울특별시,종로구,팔판동,팔판길,40,24,,
18,서울특별시,종로구,창신동,지봉로11길,2,0,,
19,서울특별시,종로구,숭인동,지봉로10길,10,1,,
20,서울특별시,종로구,숭인동,종로63길,49,0,,
21,서울특별시,종로구,숭인동,종로63가길,24,4,,
22,서울특별시,종로구,숭인동,지봉로10길,6,4,,
23,서울특별시,종로구,숭인동,종로65길,40,5,,
24,서울특별시,종로구,구기동,진흥로21길,13,0,힐탑빌라,
25,서울특별시,종로구,창신동,지봉로7길,27,0,,
26,서울특별시,종로구,숭인동,지봉로12나길,14,9,,
27,서울특별시,종로구,창신동,지봉로13길,75,3,,
28,서울특별시,종로구,창신동,지봉로7길,19,0,,
29,서울특별시,종로구,숭인동,지봉로12길,93,1,,
30,서울특별시,종로구,창신동,지봉로13길,48,0,폐기물 중간 처리장,
31,서울특별시,종로구,숭인동,지봉로8길,38,0,,
32,서울특별시,종로구,창성동,자하문로12길,11,5,,
33,서울특별시,종로구,통의동,자하문로10길,16,0,비스플라자,
34,서울특별시,종로구,평창동,평창길,137,2,,
35,서울특별시,종로구,평창동,평창길,25,2,,
36,서울특별시,종로구,누하동,필운대로5가길,7,0,,
37,서울특별시,종로구,경운동,인사동4길,17,0,,
38,서울특별시,종로구,관훈동,인사동16길,3,5,,
39,서울특별시,종로구,통인동,자하문로11길,29,0,,
40,서울특별시,종로구,창성동,자하문로10길,7,0,,
41,서울특별시,종로구,인사동,인사동4길,5,24,,
42,서울특별시,종로구,관훈동,인사동14길,12,0,,
43,서울특별시,종로구,창성동,자하문로12길,12,38,,
44,서울특별시,종로구,행촌동,인왕산로1길,62,2,,
45,서울특별시,종로구,인사동,인사동3길,29,0,,
46,서울특별시,종로구,관훈동,인사동14길,5,0,,
47,서울특별시,종로구,통인동,자하문로11길,26,0,,
48,서울특별시,종로구,행촌동,인왕산로1길,60,4,,
49,서울특별시,종로구,권농동,서순라길,97,0,,
50,서울특별시,종로구,당주동,새문안로5길,5,19,,
51,서울특별시,종로구,낙원동,삼일대로26길,10,0,,
52,서울특별시,종로구,운니동,삼일대로32길,31,18,,
53,서울특별시,종로구,권농동,서순라길,89,4,,
54,서울특별시,종로구,내수동,새문안로5가길,11,0,옥빌딩,
55,서울특별시,종로구,관철동,삼일대로19길,24,0,,
56,서울특별시,종로구,익선동,삼일대로32가길,50,0,,
57,서울특별시,종로구,봉익동,서순라길,75,0,,
58,서울특별시,종로구,당주동,새문안로3길,21,1,,
59,서울특별시,종로구,관철동,삼일대로19길,5,0,,
60,서울특별시,종로구,익선동,삼일대로32가길,36,0,,
61,서울특별시,종로구,봉익동,서순라길,43,7,,
62,서울특별시,종로구,관철동,삼일대로15길,3,0,,
63,서울특별시,종로구,사직동,사직로7길,10,0,,
64,서울특별시,종로구,내자동,사직로10길,9,0,,
65,서울특별시,종로구,사직동,사직로7길,1,0,,
66,서울특별시,종로구,구기동,비봉길,137,0,금선사,
67,서울특별시,종로구,구기동,비봉5길,43,1,,
68,서울특별시,종로구,필운동,사직로9가길,5,1,,
69,서울특별시,종로구,신문로2가,사직로6길,49,16,,
70,서울특별시,종로구,구기동,비봉5길,30,0,,
71,서울특별시,종로구,필운동,사직로9길,8,0,,
72,서울특별시,종로구,신문로2가,사직로6길,23,1,,
73,서울특별시,종로구,구기동,비봉5길,27,16,,
74,서울특별시,종로구,내자동,사직로8길,23,1,주한중국문화원,
75,서울특별시,종로구,사직동,사직로5길,28,0,미림주택,
76,서울특별시,종로구,명륜2가,대명길,26,0,,
77,서울특별시,종로구,창신동,낙산성곽동길,48,0,,
78,서울특별시,종로구,연건동,대학로7길,14,0,,
79,서울특별시,종로구,명륜4가,대명길,19,2,,
80,서울특별시,종로구,숭인동,난계로27길,69,6,동진빌딩,
81,서울특별시,종로구,명륜4가,대학로9가길,22,0,,
82,서울특별시,종로구,연건동,대학로5길,57,0,,
83,서울특별시,종로구,명륜4가,대명1길,19,0,,
84,서울특별시,종로구,봉익동,돈화문로10가길,23,1,,
85,서울특별시,종로구,연건동,대학로5길,48,0,,
86,서울특별시,종로구,명륜4가,대명1길,16,7,,
87,서울특별시,종로구,숭인동,난계로25길,83,0,,
88,서울특별시,종로구,명륜4가,대학로9길,21,0,,
89,서울특별시,종로구,연건동,대학로5길,29,1,,
90,서울특별시,종로구,혜화동,창경궁로35길,45,0,,
91,서울특별시,종로구,혜화동,창경궁로35길,40,0, , 
92,서울특별시,종로구,연지동,창경궁로16길,6,3,,
93,서울특별시,종로구,원남동,창경궁로20길,17,7,,
94,서울특별시,종로구,원남동,창경궁로20길,10,0,,원남태권도학원
95,서울특별시,종로구,원서동,창덕궁3가길,28,0,궁전빌라트,가동
96,서울특별시,종로구,계동,창덕궁1길,41,0,,
97,서울특별시,종로구,혜화동,창경궁로35길,38,0,,
98,서울특별시,종로구,혜화동,창경궁로35길,5,0,,
99,서울특별시,종로구,연지동,창경궁로16가길,28,1,우석빌딩,
100,서울특별시,종로구,원남동,창경궁로20길,6,0,,우신빌딩
101,서울특별시,종로구,원남동,창경궁로18길,22,3,,
102,서울특별시,종로구,계동,창덕궁1길,35,0,,
103,서울특별시,종로구,창신동,지봉로2길,9,0,,
104,서울특별시,종로구,숭인동,지봉로14길,21,3,,
105,서울특별시,종로구,구기동,진흥로22나길,28,6,,
106,서울특별시,종로구,신영동,진흥로22가길,63,0,,
107,서울특별시,종로구,창신동,지봉로17길,49,0,서일국제경영고등학교,
108,서울특별시,종로구,숭인동,낙산길,314,11,,
109,서울특별시,종로구,계동,계동길,68,0,,
110,서울특별시,종로구,계동,계동4길,15,9,,
111,서울특별시,종로구,필운동,필운대로1길,37,0,,
112,서울특별시,종로구,누상동,필운대로5가길,42,0,,
113,서울특별시,종로구,필운동,필운대로1길,34,0,배화여자대학교배화여자중고등학교,
114,서울특별시,종로구,평창동,평창길,95,0,,
115,서울특별시,종로구,평창동,평창길,6,8,,
116,서울특별시,종로구,누하동,필운대로5가길,13,3,,
117,서울특별시,종로구,가회동,북촌로11길,9,0,,
118,서울특별시,종로구,명륜1가,성균관로,58,15,,
119,서울특별시,종로구,부암동,인왕산로,245,0,,
120,서울특별시,종로구,수송동,우정국로,45,20,삼오모텔,
121,서울특별시,종로구,명륜1가,성균관로,54,29,,
122,서울특별시,종로구,이화동,율곡로,223,8,,
123,서울특별시,종로구,견지동,우정국로,42,0,,
124,서울특별시,종로구,명륜1가,성균관로,48,5,.,.
125,서울특별시,종로구,이화동,율곡로,215,8,이화빌딩,
126,서울특별시,종로구,와룡동,율곡로,99,0,창덕궁,
127,서울특별시,종로구,명륜2가,성균관로,24,1,,
128,서울특별시,종로구,연건동,대학로,65,0,KT혜화지사,혜화지
129,서울특별시,종로구,연건동,대학로,101,0,서울대학교병원,
130,서울특별시,종로구,연건동,대학로,101,0,서울대학교의과대학,
131,서울특별시,종로구,누하동,필운대로5길,26,2,,
132,서울특별시,종로구,누하동,필운대로5길,19,7,,
133,서울특별시,종로구,통인동,필운대로6길,20,2,,통인동다세대주택
134,서울특별시,종로구,홍지동,홍지문2길,11,0,,
135,서울특별시,종로구,혜화동,혜화로14길,30,0,,
136,서울특별시,종로구,누하동,필운대로5길,18,0,,
137,서울특별시,종로구,홍지동,홍지문4길,6,0,,홍지캐슬
138,서울특별시,종로구,홍지동,홍지문2가길,12,6,,
139,서울특별시,종로구,혜화동,혜화로14길,10,0,,혜화동9-5공동주택
140,서울특별시,종로구,옥인동,필운대로9나길,21,0,,
141,서울특별시,종로구,홍지동,홍지문2길,20,0,상명대학교,
142,서울특별시,종로구,숭인동,지봉로14길,8,26,,
143,서울특별시,종로구,구기동,진흥로22가길,53,0,,
144,서울특별시,종로구,구기동,진흥로22가길,23,0,구기CJ빌리지,에이동
145,서울특별시,종로구,창신동,지봉로17길,27,0,대성연립,
146,서울특별시,종로구,숭인동,지봉로14길,8,9,,
147,서울특별시,종로구,구기동,진흥로22가길,16,0,,
148,서울특별시,종로구,숭인동,지봉로8길,1,18,,
149,서울특별시,종로구,숭인동,지봉로12나길,17,0,,
150,서울특별시,종로구,부암동,자하문로38길,45,0,,
151,서울특별시,종로구,통인동,자하문로13길,13,7,,
152,서울특별시,종로구,통인동,자하문로13길,4,13,,
153,서울특별시,종로구,부암동,자하문로41길,11,3, , 
154,서울특별시,종로구,부암동,자하문로37길,31,0,,
155,서울특별시,종로구,창성동,자하문로,56,0,자교교회,
156,서울특별시,종로구,화동,북촌로5가길,24,0,,
157,서울특별시,종로구,삼청동,북촌로15길,44,2,,
158,서울특별시,종로구,숭인동,보문로1길,15,0,,
159,서울특별시,종로구,가회동,북촌로11길,1,0,,
160,서울특별시,종로구,가회동,북촌로11가길,34,7,,
161,서울특별시,종로구,소격동,북촌로5가길,17,8,,
162,서울특별시,종로구,화동,북촌로5가길,12,0,,
163,서울특별시,종로구,삼청동,북촌로15길,40,0,,
164,서울특별시,종로구,숭인동,보문로1길,7,13,,
165,서울특별시,종로구,가회동,북촌로11가길,28,0, , 
166,서울특별시,종로구,계동,북촌로4길,27,0,,
167,서울특별시,종로구,삼청동,북촌로15길,23,7,화인빌라,
168,서울특별시,종로구,부암동,백석동길,298,4,천일그린빌라,
169,서울특별시,종로구,명륜3가,명륜2길,20,3,,
170,서울특별시,종로구,부암동,백석동2길,35,31,,
171,서울특별시,종로구,명륜3가,명륜길,27,0,,
172,서울특별시,종로구,명륜3가,명륜3길,43,0,,
173,서울특별시,종로구,명륜3가,명륜2길,7,0,,
174,서울특별시,종로구,명륜1가,명륜길,10,0,,
175,서울특별시,종로구,명륜3가,명륜3길,41,0,,
176,서울특별시,종로구,명륜3가,명륜9길,20,4,,
177,서울특별시,종로구,종로5가,동호로38길,1,0,,
178,서울특별시,종로구,사직동,경희궁3가길,13,3,,
179,서울특별시,종로구,사직동,경희궁3나길,42,3,,
180,서울특별시,종로구,동숭동,낙산3길,12,0,,
181,서울특별시,종로구,계동,계동길,108,5,,
182,서울특별시,종로구,사직동,경희궁3가길,5,0,,
183,서울특별시,종로구,재동,북촌로,6,4,,
184,서울특별시,종로구,세종로,삼청로,1,0,동십자각,
185,서울특별시,종로구,관수동,돈화문로,7,4,,
186,서울특별시,종로구,와룡동,돈화문로,94,0,동원빌딩,
187,서울특별시,종로구,청진동,삼봉로,80,12,,
188,서울특별시,종로구,사직동,사직로,71,1,,
189,서울특별시,종로구,관수동,돈화문로,5,8,,
190,서울특별시,종로구,와룡동,돈화문로,76,1,명성빌딩,
191,서울특별시,종로구,사직동,사직로,65,0,사직주유소,
192,서울특별시,종로구,와룡동,돈화문로,66,1,,
193,서울특별시,종로구,세종로,사직로,161,0,경복궁,
194,서울특별시,종로구,사직동,사직로,51,0,,
195,서울특별시,종로구,혜화동,대학로,142,0,,
196,서울특별시,종로구,묘동,돈화문로,62,1,,
197,서울특별시,종로구,창신동,창신6나길,21,2,,
198,서울특별시,종로구,부암동,창의문로5가길,10,6,Mrs key어린이영어공부방,
199,서울특별시,종로구,부암동,창의문로10길,51,0,,
200,서울특별시,종로구,창신동,창신8길,49,0,,
201,서울특별시,종로구,충신동,충신1길,13,10,,
202,서울특별시,종로구,부암동,창의문로10길,29,0,별빛고운아파트,
203,서울특별시,종로구,창신동,창신길,124,0,동부여성문화센터,
204,서울특별시,종로구,충신동,충신2길,19,1,,
205,서울특별시,종로구,부암동,창의문로9길,27,1,,
206,서울특별시,종로구,창신동,창신길,104,19,,
207,서울특별시,종로구,충신동,충신2길,16,6,,
208,서울특별시,종로구,부암동,창의문로9길,21,4,,
209,서울특별시,종로구,창신동,창신길,98,0,덕산치안센터,
210,서울특별시,종로구,충신동,충신2길,21,0,,
211,서울특별시,종로구,숭인동,종로67길,3,16,,
212,서울특별시,종로구,숭인동,종로65길,20,14,,
213,서울특별시,종로구,숭인동,종로56길,25,0,,교양빌딩
214,서울특별시,종로구,청진동,종로5길,38,1,청일빌딩,
215,서울특별시,종로구,숭인동,종로65길,12,18,,
216,서울특별시,종로구,숭인동,종로56길,5,0,,
217,서울특별시,종로구,청진동,종로5길,13,0,삼공빌딩,
218,서울특별시,종로구,숭인동,종로66가길,32,0,고려빌딩,
219,서울특별시,종로구,숭인동,종로65길,12,13,,
220,서울특별시,종로구,숭인동,종로58길,31,0,세일TV,
221,서울특별시,종로구,홍지동,홍지문2가길,11,0,,
222,서울특별시,종로구,옥인동,필운대로9나길,16,0,,
223,서울특별시,종로구,옥인동,필운대로9길,25,0,,
224,서울특별시,종로구,통의동,효자로7길,6,3,,
225,서울특별시,종로구,평창동,평창13길,10,0,오보에힐스,
226,서울특별시,종로구,평창동,평창17길,24,0,,
227,서울특별시,종로구,평창동,평창31길,23,4,,평창동 빌라
228,서울특별시,종로구,평창동,평창2길,11,1,,
229,서울특별시,종로구,평창동,평창13길,3,0,오보에힐스,101동
230,서울특별시,종로구,평창동,평창16길,29,0,,
231,서울특별시,종로구,평창동,평창31길,12,0,,
232,서울특별시,종로구,숭인동,종로,369,0,,
233,서울특별시,종로구,종로2가,종로,69,0,YMCA,
234,서울특별시,종로구,창신동,종로,335,1,명제빌딩,
235,서울특별시,종로구,창신동,종로,313,0,그린약국,
236,서울특별시,종로구,홍지동,자하문로,314,0,,
237,서울특별시,종로구,숭인동,종로,358,7,,
238,서울특별시,종로구,홍지동,자하문로,312,7,,
239,서울특별시,종로구,창신동,종로,325,8,,
240,서울특별시,종로구,창신동,종로,300,1,,
241,서울특별시,종로구,창신동,종로,297,0,,
242,서울특별시,종로구,창신동,종로,282,0,,
243,서울특별시,종로구,홍지동,자하문로,302,7,,
244,서울특별시,종로구,종로6가,종로,269,13,,
245,서울특별시,종로구,신문로1가,새문안로,92,0,광화문오피시아,
246,서울특별시,종로구,홍지동,세검정로,216,1,,
247,서울특별시,종로구,홍지동,세검정로,238,0,,
248,서울특별시,종로구,홍지동,세검정로,227,11,,
249,서울특별시,종로구,신문로1가,새문안로,103,0,선광빌딩,
250,서울특별시,종로구,평동,새문안로,29,0,강북삼성병원,
251,서울특별시,종로구,평동,새문안로,27,0,서진빌딩,
252,서울특별시,종로구,신문로2가,새문안로,41,3,,
253,서울특별시,종로구,신문로2가,새문안로,58,0,LG광화문빌딩,
254,서울특별시,종로구,신문로2가,새문안로,55,0,서울역사박물관,
255,서울특별시,종로구,신문로2가,새문안로,35,26,,
256,서울특별시,종로구,종로5가,동호로,406,0,,
257,서울특별시,종로구,숭인동,보문로,21,3,,
258,서울특별시,종로구,숭인동,종로65길,46,0,,
259,서울특별시,종로구,숭인동,종로65가길,25,0,,
260,서울특별시,종로구,창신동,종로54길,29,3,,
261,서울특별시,종로구,숭인동,종로58길,30,0,,
262,서울특별시,종로구,종로6가,종로41나길,18,0,,
263,서울특별시,종로구,창신동,종로51가길,10,8,,
264,서울특별시,종로구,종로6가,종로41나길,9,3,,
265,서울특별시,종로구,종로5가,종로40가길,46,0,,
266,서울특별시,종로구,창신동,종로50가길,18,2,,
267,서울특별시,종로구,충신동,종로39길,54,0,조일빌딩,
268,서울특별시,종로구,이화동,이화장1나길,35,15,,104호
269,서울특별시,종로구,경운동,인사동10길,28,7,,
270,서울특별시,종로구,관훈동,인사동길,47,0,,
271,서울특별시,종로구,인사동,인사동길,15,11,,
272,서울특별시,종로구,이화동,이화장1나길,33,5,,101호
273,서울특별시,종로구,관훈동,인사동10길,18,0,대림화랑,
274,서울특별시,종로구,인사동,인사동길,14,7,,
275,서울특별시,종로구,이화동,이화장1나길,29,7,,90호
276,서울특별시,종로구,충신동,율곡로20길,23,6,,
277,서울특별시,종로구,이화동,율곡로19길,41,15,,
278,서울특별시,종로구,와룡동,율곡로8길,53,0,,
279,서울특별시,종로구,소격동,율곡로3길,73,1,,
280,서울특별시,종로구,충신동,율곡로20길,19,8,,
281,서울특별시,종로구,이화동,율곡로19길,33,19,,
282,서울특별시,종로구,운니동,율곡로6길,26,16,,
283,서울특별시,종로구,안국동,율곡로3길,66,16,,
284,서울특별시,종로구,사간동,율곡로1길,56,0,,
285,서울특별시,종로구,이화동,율곡로19길,33,6,,
286,서울특별시,종로구,안국동,율곡로3길,50,0,덕성여자고등학교,
287,서울특별시,종로구,사간동,율곡로1길,47,0,,
288,서울특별시,종로구,충신동,율곡로19길,9,0,,
289,서울특별시,종로구,와룡동,율곡로8길,26,0,,
290,서울특별시,종로구,가회동,북촌로11길,26,0,,
291,서울특별시,종로구,효제동,율곡로14길,42,0,,
292,서울특별시,종로구,수송동,율곡로4길,49,0,,
293,서울특별시,종로구,충신동,율곡로22가길,25,6,,
294,서울특별시,종로구,봉익동,율곡로10길,95,9,,
295,서울특별시,종로구,와룡동,율곡로8길,7,0,,
296,서울특별시,종로구,수송동,율곡로4길,6,0,,
297,서울특별시,종로구,충신동,율곡로22가길,7,0,,
298,서울특별시,종로구,이화동,율곡로19길,68,9,,82
299,서울특별시,종로구,운니동,율곡로6길,22,0,,
300,서울특별시,종로구,소격동,율곡로3길,75,3,,
301,서울특별시,종로구,계동,북촌로6길,25,5,,
302,서울특별시,종로구,화동,북촌로5나길,13,0,,
303,서울특별시,종로구,삼청동,북촌로11다길,22,0,,
304,서울특별시,종로구,가회동,북촌로11길,61,0,,
305,서울특별시,종로구,가회동,북촌로7길,7,0,,
306,서울특별시,종로구,화동,북촌로5나길,3,12,,
307,서울특별시,종로구,삼청동,북촌로11다길,8,0,,
308,서울특별시,종로구,가회동,북촌로11길,47,0,,
309,서울특별시,종로구,가회동,북촌로6길,5,0,,
310,서울특별시,종로구,소격동,북촌로5길,60,4,,
311,서울특별시,종로구,삼청동,북촌로11나길,16,24,,
312,서울특별시,종로구,가회동,북촌로11길,35,8,,
313,서울특별시,종로구,화동,북촌로5길,48,0,정독도서관,
314,서울특별시,종로구,가회동,북촌로11나길,12,0,,
315,서울특별시,종로구,계동,계동길,70,28,,
316,서울특별시,종로구,평동,경교장길,35,0,경희궁자이 3단지,306동
317,서울특별시,종로구,창신동,낙산성곽동길,41,0,성준빌라,2차
318,서울특별시,종로구,창신동,낙산성곽동길,6,4,,
319,서울특별시,종로구,창신동,낙산성곽길,6,0,,
320,서울특별시,종로구,계동,계동4길,11,0,,
321,서울특별시,종로구,창신동,낙산성곽길,4,0,,A동
322,서울특별시,종로구,창신동,낙산성곽1길,36,0,,
323,서울특별시,종로구,계동,계동길,49,23,,
324,서울특별시,종로구,계동,계동2길,18,0,,
325,서울특별시,종로구,창신동,낙산성곽동길,26,0,,성터교회
326,서울특별시,종로구,소격동,삼청로,48,0,,
327,서울특별시,종로구,가회동,북촌로,62,0,,
328,서울특별시,종로구,재동,북촌로,20,0,,
329,서울특별시,종로구,사간동,삼청로,22,23,,
330,서울특별시,종로구,사간동,삼청로,10,0,법련사,
331,서울특별시,종로구,묘동,돈화문로,27,0,,
332,서울특별시,종로구,연건동,율곡로,202,11,계림빌딩,
333,서울특별시,종로구,와룡동,율곡로,99,0,창덕궁,
334,서울특별시,종로구,재동,북촌로5길,19,12,,
335,서울특별시,종로구,재동,북촌로5길,4,0,,
336,서울특별시,종로구,화동,북촌로11나길,7,0,,
337,서울특별시,종로구,가회동,북촌로11길,13,14,,
338,서울특별시,종로구,소격동,북촌로5가길,37,0,,
339,서울특별시,종로구,삼청동,북촌로15길,52,0,,
340,서울특별시,종로구,숭인동,보문로3길,24,0,동대문제일교회,
341,서울특별시,종로구,행촌동,사직로1마길,6,0,,
342,서울특별시,종로구,행촌동,사직로1나길,12,0,,
343,서울특별시,종로구,구기동,비봉2길,60,0,봉정암사,
344,서울특별시,종로구,구기동,비봉5길,12,0,풍림빌라,A동
345,서울특별시,종로구,행촌동,사직로1라길,40,0,,
346,서울특별시,종로구,행촌동,사직로1길,48,4,,
347,서울특별시,종로구,창신동,낙산성곽동길,8,0,,
348,서울특별시,종로구,계동,계동길,41,0,,
349,서울특별시,종로구,계동,계동2길,11,9,,
350,서울특별시,종로구,창신동,낙산성곽1길,32,0,,
351,서울특별시,종로구,창신동,낙산성곽1길,22,0,,
352,서울특별시,종로구,창신동,지봉로13가길,47,0,,
353,서울특별시,종로구,숭인동,지봉로8길,9,0,,
354,서울특별시,종로구,행촌동,인왕산로1길,55,0,성원빌라,
355,서울특별시,종로구,인사동,인사동3길,14,0,,
356,서울특별시,종로구,관훈동,인사동12길,9,0,,
357,서울특별시,종로구,사직동,인왕산로1길,21,0,종로문화체육센터,
358,서울특별시,종로구,행촌동,인왕산로1가길,38,0,,
359,서울특별시,종로구,행촌동,인왕산로1가길,36,2,,
360,서울특별시,종로구,인사동,인사동1길,25,0,,
361,서울특별시,종로구,견지동,인사동11길,23,0,,
362,서울특별시,종로구,행촌동,인왕산로1가길,34,10,,
363,서울특별시,종로구,행촌동,인왕산로1가길,19,6,,
364,서울특별시,종로구,행촌동,인왕산로1가길,11,0,,
365,서울특별시,종로구,관훈동,인사동16길,15,0,,
366,서울특별시,종로구,관훈동,인사동길,53,2,,
367,서울특별시,종로구,인사동,인사동길,19,4,,
368,서울특별시,종로구,신문로1가,새문안로3길,11,0,,
369,서울특별시,종로구,관철동,삼일대로17길,20,3,,
370,서울특별시,종로구,익선동,삼일대로32가길,21,0,,
371,서울특별시,종로구,명륜1가,성균관로16길,36,0,,
372,서울특별시,종로구,명륜1가,성균관로16길,7,0,,
373,서울특별시,종로구,삼청동,삼청로9길,58,0,,
374,서울특별시,종로구,관철동,삼일대로15길,20,1,,
375,서울특별시,종로구,명륜3가,성균관로3길,20,7,,
376,서울특별시,종로구,명륜3가,성균관로1길,24,0,,
377,서울특별시,종로구,명륜1가,성균관로15나길,23,0,,
378,서울특별시,종로구,명륜3가,성균관로15길,54,0,,
379,서울특별시,종로구,삼청동,삼청로9길,55,20,,
380,서울특별시,종로구,팔판동,삼청로5길,30,2,,
381,서울특별시,종로구,명륜3가,성균관로1길,6,2,대호장,
382,서울특별시,종로구,구기동,비봉길,68,22,데스떼 빌리지,
383,서울특별시,종로구,구기동,비봉5길,23,5,,
384,서울특별시,종로구,행촌동,사직로2길,14,0,권율장군집터,
385,서울특별시,종로구,구기동,비봉길,28,4,그린현대빌라,
386,서울특별시,종로구,구기동,비봉5길,19,12,,
387,서울특별시,종로구,행촌동,사직로1마길,28,0,,
388,서울특별시,종로구,행촌동,사직로1나길,22,10,칠갑산빌라,칠갑산빌라
389,서울특별시,종로구,익선동,돈화문로11나길,26,18,,
390,서울특별시,종로구,장사동,돈화문로2길,27,0,,
391,서울특별시,종로구,원남동,동순라길,98,0,,
392,서울특별시,종로구,창신동,동망산길,19,0,쌍용아파트,104동
393,서울특별시,종로구,익선동,돈화문로11나길,24,0,,
394,서울특별시,종로구,장사동,돈화문로2길,16,0,,일신빌딩
395,서울특별시,종로구,혜화동,창경궁로35가길,22,0,,
396,서울특별시,종로구,혜화동,창경궁로35가길,10,2,,
397,서울특별시,종로구,예지동,창경궁로13길,23,0,,
398,서울특별시,종로구,연지동,창경궁로18길,20,2,,
399,서울특별시,종로구,원서동,창덕궁1길,2,0,용수산,
400,서울특별시,종로구,명륜2가,창경궁로34길,24,5,,
401,서울특별시,종로구,예지동,창경궁로13길,19,4,,대동상가
402,서울특별시,종로구,예지동,창경궁로13길,1,0,,
403,서울특별시,종로구,평창동,평창길,68,0,,
404,서울특별시,종로구,평창동,평창8길,36,10,,
405,서울특별시,종로구,누하동,필운대로5가길,34,0,,
406,서울특별시,종로구,필운동,필운대로1길,7,9,,
407,서울특별시,종로구,구기동,평창길,47,0,,
408,서울특별시,종로구,평창동,평창8길,36,4,,
409,서울특별시,종로구,누하동,필운대로3길,3,0,,
410,서울특별시,종로구,신교동,필운대로13길,15,0,,
411,서울특별시,종로구,구기동,평창길,42,0,,
412,서울특별시,종로구,평창동,평창8길,29,0,,
413,서울특별시,종로구,신교동,필운대로13길,11,0,,
414,서울특별시,종로구,신교동,필운대로11길,31,0,,
415,서울특별시,종로구,평창동,평창길,26,10,,
416,서울특별시,종로구,옥인동,필운대로11길,13,0,,
417,서울특별시,종로구,창신동,창신5가길,12,0,,
418,서울특별시,종로구,창신동,창신4가길,20,0,,
419,서울특별시,종로구,창신동,창신6길,38,3,,
420,서울특별시,종로구,창신동,창신6가길,56,0,,
421,서울특별시,종로구,창신동,창신4나길,23,2,,
422,서울특별시,종로구,창신동,창신3길,9,0,,
423,서울특별시,종로구,창신동,창신6길,51,13,,
424,서울특별시,종로구,창신동,창신6가길,14,6,,
425,서울특별시,종로구,창신동,창신4나길,11,3,,
426,서울특별시,종로구,창신동,창신2길,12,4,,
427,서울특별시,종로구,창신동,창신6길,42,6,,
428,서울특별시,종로구,창신동,창신6가길,14,3,,
429,서울특별시,종로구,창신동,창신4나길,6,3,,
430,서울특별시,종로구,창신동,창신2길,5,0,,
431,서울특별시,종로구,창신동,종로50다길,8,0,,
432,서울특별시,종로구,창신동,종로50나길,10,0,,
433,서울특별시,종로구,창신동,종로48길,12,0,나라빌딩,
434,서울특별시,종로구,충신동,종로39가길,15,3, , 
435,서울특별시,종로구,종로5가,종로40가길,19,1,,
436,서울특별시,종로구,창신동,종로50나길,5,0,,
437,서울특별시,종로구,창신동,종로46길,33,0,,
438,서울특별시,종로구,충신동,종로39가길,9,0,,
439,서울특별시,종로구,명륜4가,대명1길,8,0,,
440,서울특별시,종로구,숭인동,난계로25길,72,0,,
441,서울특별시,종로구,명륜4가,대학로9가길,9,16,,
442,서울특별시,종로구,연건동,대학로5길,20,3,동문빌라,
443,서울특별시,종로구,숭인동,난계로29길,65,6,신성빌딩,
444,서울특별시,종로구,숭인동,난계로25길,30,0,이화빌딩,
445,서울특별시,종로구,봉익동,돈화문로10가길,4,16,,
446,서울특별시,종로구,연건동,대학로5길,3,2,,
447,서울특별시,종로구,숭인동,난계로29길,55,0,베니키아호텔 동대문,
448,서울특별시,종로구,창신동,낙산성곽서길,184,0,,
449,서울특별시,종로구,명륜4가,대학로9가길,4,0,,
450,서울특별시,종로구,연건동,대학로5가길,24,0,,
451,서울특별시,종로구,연건동,대학로5가길,5,0,,
452,서울특별시,종로구,숭인동,난계로29가길,16,0,버넷하임1,
453,서울특별시,종로구,효제동,대학로,9,0,광일빌딩,TCTRANS
454,서울특별시,종로구,연건동,대학로,47,0,이화에수풀,이화에수풀
455,서울특별시,종로구,효제동,대학로,36,32,대경빌딩,
456,서울특별시,종로구,연지동,김상옥로,30,0,한국기독교연합회관,
457,서울특별시,종로구,충신동,김상옥로,67,1,만선빌딩,
458,서울특별시,종로구,효제동,김상옥로,58,0,,
459,서울특별시,종로구,연지동,김상옥로,17,0,대호빌딩,
460,서울특별시,종로구,혜화동,창경궁로,307,0,혜화문혜화문관리소,
461,서울특별시,종로구,명륜4가,창경궁로,240,45, , 
462,서울특별시,종로구,명륜4가,창경궁로,240,29,,
463,서울특별시,종로구,명륜2가,창경궁로,256,0,선남빌딩,
